"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",98.60822,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",100.1083,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",99.80832,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.6084,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",99.50829,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",98.90824,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",99.70831,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",101.2084,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",100.3084,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",103.8086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",102.0085,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",101.5085,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",101.4084,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",101.8085,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",101.8085,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",103.1086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",103.7086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",102.6086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",103.1086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",103.7086,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",104.2087,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",101.2084,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",105.4088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",105.1088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",106.0088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",106.2088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",105.6088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",106.2088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",106.4089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",105.8088,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",106.7089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",106.9089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",107.709,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",106.6089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",104.6087,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",104.3087,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",106.5089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",107.2089,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",107.609,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",107.509,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",107.509,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",109.0091,,
